timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1709276663450,261,POST Log Out,200,OK,Thread Group 1-76,text,true,,1308,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,260,0,0
1709276662897,1043,POST Login,200,OK,Thread Group 1-77,text,true,,1316,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1043,0,781
1709276663941,258,POST Log Out,200,OK,Thread Group 1-77,text,true,,1316,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,258,0,0
1709276663399,1060,POST Login,200,OK,Thread Group 1-78,text,true,,1316,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1060,0,800
1709276664461,262,POST Log Out,200,OK,Thread Group 1-78,text,true,,1316,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,261,0,0
1709276663898,1046,POST Login,200,OK,Thread Group 1-79,text,true,,1312,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1046,0,786
1709276664946,260,POST Log Out,200,OK,Thread Group 1-79,text,true,,1312,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,260,0,0
1709276664399,1063,POST Login,200,OK,Thread Group 1-80,text,true,,1312,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1062,0,800
1709276665463,262,POST Log Out,200,OK,Thread Group 1-80,text,true,,1312,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,262,0,0
1709276664899,1049,POST Login,200,OK,Thread Group 1-81,text,true,,1304,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1049,0,792
1709276665948,255,POST Log Out,200,OK,Thread Group 1-81,text,true,,1304,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,255,0,0
1709276665397,1048,POST Login,200,OK,Thread Group 1-82,text,true,,1304,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1048,0,792
1709276666446,257,POST Log Out,200,OK,Thread Group 1-82,text,true,,1304,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,257,0,0
1709276665897,1091,POST Login,200,OK,Thread Group 1-83,text,true,,1304,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1091,0,796
1709276666988,278,POST Log Out,200,OK,Thread Group 1-83,text,true,,1304,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,277,0,0
1709276666400,1141,POST Login,200,OK,Thread Group 1-84,text,true,,1304,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1141,0,862
1709276667542,266,POST Log Out,200,OK,Thread Group 1-84,text,true,,1304,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,266,0,0
1709276666899,1157,POST Login,200,OK,Thread Group 1-85,text,true,,1316,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1157,0,897
1709276668057,262,POST Log Out,200,OK,Thread Group 1-85,text,true,,1316,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,261,0,0
1709276667400,1054,POST Login,200,OK,Thread Group 1-86,text,true,,1316,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1054,0,787
1709276668455,258,POST Log Out,200,OK,Thread Group 1-86,text,true,,1316,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,258,0,0
1709276667898,1063,POST Login,200,OK,Thread Group 1-87,text,true,,1308,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1063,0,803
1709276668962,259,POST Log Out,200,OK,Thread Group 1-87,text,true,,1308,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,259,0,0
1709276668398,1065,POST Login,200,OK,Thread Group 1-88,text,true,,1308,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1065,0,804
1709276669463,257,POST Log Out,200,OK,Thread Group 1-88,text,true,,1308,329,3,3,https://thinking-tester-contact-list.herokuapp.com/users/logout,257,0,0
1709276668899,1039,POST Login,200,OK,Thread Group 1-89,text,true,,1312,283,3,3,https://thinking-tester-contact-list.herokuapp.com/users/login,1039,0,783
